run_id,timestamp,episode,agent_id,reward,avg_reward,actor_loss,critic_loss,goals,collisions,offroad,timeouts,mean_velocity,route_completion,n_npcs,n_walkers,curriculum_prob,rollout_steps
train_20260903_214359,2026-09-03T22:06:28,14,agent_1,-2792.5161977963025,-7471.526683504069,-0.007354110758751631,3195.4439331054687,0,12,0,0,3.807533417930809,0.07864721051305779,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:08:11,15,agent_0,-8675.079375550124,-4964.990883216206,-0.005371044017374515,3579.145715332031,0,1,1,0,1.7976676185360505,0.3441538467954903,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:08:11,15,agent_1,-1254.9023908822896,-4964.990883216206,-0.004962540976703167,3579.145715332031,0,9,2,0,4.13810496690324,0.17327181632015298,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:09:39,16,agent_0,-1744.2748175221338,-3982.846947350618,-0.006281317118555308,2581.516290283203,0,6,0,0,0.8195177995151485,0.08567823896356319,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:09:39,16,agent_1,-6221.419077179102,-3982.846947350618,-0.0061528940685093405,2581.516290283203,0,6,4,0,5.357477189512673,0.19819912495898084,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:11:08,17,agent_0,-7495.288619928277,-6003.689176444204,-0.007318993378430605,4677.413909912109,0,3,2,0,2.3668623591651152,0.2003986068386745,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:11:08,17,agent_1,-4512.089732960133,-6003.689176444204,-0.006159966066479683,4677.413909912109,0,6,4,0,5.378914034125515,0.08102315522126546,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:12:54,18,agent_0,-5447.534935685739,-5297.309610300455,-0.007068205624818802,3450.2552795410156,0,6,2,0,2.411729419902258,0.07509233315479635,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:12:54,18,agent_1,-5147.08428491517,-5297.309610300455,-0.00978061519563198,3450.2552795410156,0,14,4,0,4.735193221746295,0.10225927637637167,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:14:16,19,agent_0,-7311.936106685595,-8226.213116598732,-0.007509008795022964,4914.634484863282,0,2,4,0,1.9270561325404798,0.06588389837601039,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:14:16,19,agent_1,-9140.49012651187,-8226.213116598732,-0.006184951402246952,4914.634484863282,0,3,11,0,4.554727476912832,0.04308894806276642,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:15:44,20,agent_0,-1721.8721746701062,-3301.8327075982843,-0.005978356488049031,3151.4574340820313,0,1,2,0,3.0918586135615937,0.3020500916615382,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:15:44,20,agent_1,-4881.793240526463,-3301.8327075982843,-0.007920530997216702,3151.4574340820313,0,15,1,0,3.2826330897410387,0.13718485509806533,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:17:27,21,agent_0,-12619.232111052836,-9958.069257523768,-0.0065679606050252914,5599.53125,0,2,1,0,1.0380579868046864,0.07417090042411112,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:17:27,21,agent_1,-7296.9064039947,-9958.069257523768,-0.004449170734733343,5599.53125,0,0,9,0,3.3551326176617287,0.06724281440532198,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:18:53,22,agent_0,-5634.229517374748,-8104.046976608236,-0.007405620813369751,4868.9514831542965,0,0,8,0,3.7221464144382654,0.15041450309048043,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:18:53,22,agent_1,-10573.864435841724,-8104.046976608236,-0.004956497903913259,4868.9514831542965,0,0,6,0,2.3096144118557036,0.40611224179155037,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:20:09,23,agent_0,-2024.786167016951,-10342.954287189255,-0.005482566915452481,3534.0489807128906,0,8,0,0,2.6041900095183945,0.08674369458666342,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:20:09,23,agent_1,-18661.12240736156,-10342.954287189255,-0.005077395029366017,3534.0489807128906,0,0,1,0,1.8050906119317256,0.3035993458189623,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:21:53,24,agent_0,-4389.455632944172,-3253.9958509504177,-0.00452731354162097,2204.8419189453125,0,3,5,0,4.172434882781377,0.27558958034974357,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:21:53,24,agent_1,-2118.536068956663,-3253.9958509504177,-0.00639382004737854,2204.8419189453125,0,6,0,0,1.0438415785155246,0.08361392795649614,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:23:26,25,agent_0,-4840.234895446873,-6546.354553650643,-0.006490954756736755,1795.004815673828,0,9,1,0,2.9634688843017183,0.1208992941937771,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:23:26,25,agent_1,-8252.47421185441,-6546.354553650643,-0.00496965991333127,1795.004815673828,0,0,2,0,0.9657330651095399,0.07272530317369463,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:24:55,26,agent_0,-4966.042044516304,-8662.987966191566,-0.005811370816081763,2853.250619506836,0,1,4,0,3.1890807385151576,0.2742020679014495,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:24:55,26,agent_1,-12359.933887866828,-8662.987966191566,-0.00568119091913104,2853.250619506836,0,3,0,0,0.6920660680608546,0.040036341790181784,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:26:38,27,agent_0,-16257.766995660924,-12131.928956445807,-0.0059156822971999645,4830.668475341797,0,1,1,0,0.5532458000501982,0.03766456261244244,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:26:38,27,agent_1,-8006.09091723069,-12131.928956445807,-0.005883094202727079,4830.668475341797,0,0,8,0,3.1157573993176113,0.11281729935327711,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:28:07,28,agent_0,-1629.0738281586098,-762.9485995237667,-0.006272120401263237,636.4638236999511,0,3,0,0,0.7146923299508506,0.04539268342089797,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:28:07,28,agent_1,103.17662911107651,-762.9485995237667,-0.011209410429000855,636.4638236999511,0,18,0,0,2.2051646499910853,0.05219456314324611,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:29:33,29,agent_0,-16084.273248629213,-12828.60618004703,-0.005738483462482691,3376.740692138672,0,1,0,0,0.49679229021905674,0.09385935816316582,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:29:33,29,agent_1,-9572.939111464848,-12828.60618004703,-0.005595802329480648,3376.740692138672,0,0,4,0,1.0325747216430212,0.03600591962961608,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:31:17,30,agent_0,-8623.531936732707,-6813.254920686325,-0.006324405875056982,1729.768731689453,0,2,0,0,0.5101311947936962,0.04227677122328333,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:31:17,30,agent_1,-5002.9779046399435,-6813.254920686325,-0.00586960120126605,1729.768731689453,0,1,1,0,0.8382030703395568,0.08770795520487928,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:32:46,31,agent_0,-3136.2089841305565,-6272.079583401459,-0.005794272106140852,3193.9236022949217,0,9,0,0,2.1154284473364764,0.053424621230797276,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:32:46,31,agent_1,-9407.95018267236,-6272.079583401459,-0.00578645346686244,3193.9236022949217,0,5,0,0,1.279477985080077,0.07400031856910505,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:34:46,32,agent_0,-6838.476703929312,-11810.080941365452,-0.005556561704725027,5839.251165771484,0,2,2,0,2.656174911351505,0.506118840584614,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:34:46,32,agent_1,-16781.685178801592,-11810.080941365452,-0.007373134326189757,5839.251165771484,0,1,0,0,0.8959984861739312,0.05670355665716942,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:36:27,33,agent_0,-11600.613111330764,-11754.302410902714,-0.006288714800029993,5724.533197021485,0,5,2,0,1.666631921027097,0.06353056382453115,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:36:27,33,agent_1,-11907.991710474664,-11754.302410902714,-0.005121524073183536,5724.533197021485,0,1,2,0,1.262946365294573,0.0628979299471849,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:38:00,34,agent_0,-5320.414452956288,-1774.9429606065169,-0.004921033326536417,991.4760070800781,0,1,1,0,0.846417133507567,0.10259287622242907,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:38:00,34,agent_1,1770.5285317432547,-1774.9429606065169,-0.005622145626693964,991.4760070800781,0,13,0,0,2.9240325869789956,0.13847924402743184,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:39:30,35,agent_0,809.9975975914165,-643.3723281999042,-0.006475445162504911,1638.2219604492188,0,9,0,0,1.9462685959655253,0.06161198215699726,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:39:30,35,agent_1,-2096.742253991225,-643.3723281999042,-0.004962248168885708,1638.2219604492188,0,0,2,0,1.485610840631714,0.1365638539142936,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:41:15,36,agent_0,-6283.498078850779,-5314.901136637829,-0.005382309015840292,1960.7451293945312,0,0,0,0,0.07469117392738578,0.0,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:41:15,36,agent_1,-4346.304194424878,-5314.901136637829,-0.005775927659124136,1960.7451293945312,0,2,2,0,4.596620087969953,0.5295621736913322,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:42:49,37,agent_0,3086.4614443600112,1876.9836731534974,-0.005676134582608938,1279.0439987182617,0,6,0,0,3.1269724293117345,0.6003914179028229,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:42:49,37,agent_1,667.5059019469838,1876.9836731534974,-0.0063117965124547485,1279.0439987182617,0,9,1,0,3.305070760912157,0.20561810893383903,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:44:18,38,agent_0,-6201.797043220369,-3998.173439883082,-0.007665342092514038,1405.903125,0,2,2,0,1.5531259125944124,0.11822181043686342,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:44:18,38,agent_1,-1794.549836545795,-3998.173439883082,-0.007171558495610952,1405.903125,0,16,0,0,3.3852934163545014,0.08219359487382927,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:46:11,39,agent_0,-2198.42014161244,-3530.9986296805437,-0.005924506019800902,2562.011999511719,0,13,0,0,3.824855276418763,0.16505034774006389,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:46:11,39,agent_1,-4863.577117748648,-3530.9986296805437,-0.008286165166646242,2562.011999511719,0,2,6,0,3.334953191847366,0.08954590084184466,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:47:46,40,agent_0,-2291.9235923819683,-1685.1144129983381,-0.006039481423795223,966.106657409668,0,10,0,0,2.2172786767594044,0.04380588295104226,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:47:46,40,agent_1,-1078.3052336147077,-1685.1144129983381,-0.008807311858981847,966.106657409668,0,26,0,0,4.281062614540533,0.08861458391914634,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:49:17,41,agent_0,-4962.442913618069,-3574.412348926808,-0.005583931505680084,1645.2749145507812,0,1,0,0,0.12942576988505133,0.019377364759060267,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:49:17,41,agent_1,-2186.3817842355475,-3574.412348926808,-0.005497737973928452,1645.2749145507812,0,1,5,0,4.737853786776198,0.6610920443410476,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:51:09,42,agent_0,-5164.965675254429,-1909.0715768991508,-0.0072136372327804565,1367.1447769165038,0,8,4,0,3.50185722415842,0.1117402178526975,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:51:09,42,agent_1,1346.8225214561269,-1909.0715768991508,-0.00554247060790658,1367.1447769165038,0,19,0,0,3.7303301701535543,0.11401876606887196,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:53:28,43,agent_0,69.24648402522956,-2117.250414069378,-0.005742620024830103,1617.3787170410155,0,8,0,0,5.336567682056871,0.3800023745158565,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:53:28,43,agent_1,-4303.747312163986,-2117.250414069378,-0.005673967208713293,1617.3787170410155,0,2,1,0,1.8193652766485915,0.043717120773650975,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:54:58,44,agent_0,1778.5351696337927,-1446.98349966484,-0.007570077106356621,1868.9935729980468,0,14,0,0,3.729031156824308,0.13369894117842684,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:54:58,44,agent_1,-4672.502168963473,-1446.98349966484,-0.006637322530150413,1868.9935729980468,0,7,0,0,3.313725477149644,0.08970559051752214,20,20,0.7,2048
train_20260903_214359,2026-09-03T22:56:46,45,agent_0,322.46849972861236,-2156.259183982709,-0.008062658645212651,1418.3838287353515,0,12,0,0,3.8152059538510503,0.2661222234820215,20,20,0.7,2048
